from	to	direction	method	weight
Neuronal acetylcholine receptor subunit alpha-5	Serine/threonine/tyrosine-interacting-like protein 1	0	M0039	0.157993007910614
Neuronal acetylcholine receptor subunit alpha-5	RNA pseudouridylate synthase domain-containing protein 2	0	M0039	0.172678537518415
Neuronal acetylcholine receptor subunit alpha-5	Kinesin-like protein KIF2A	0	M0039	0.167563587208475
Neuronal acetylcholine receptor subunit alpha-5	DnaJ homolog subfamily C member 1	0	M0039	0.0857601555584273
Neuronal acetylcholine receptor subunit alpha-5	Stress-activated protein kinase JNK	0	M0039	0.144373710446087
Neuronal acetylcholine receptor subunit alpha-5	S-phase kinase-associated protein 2	0	M0039	0.161838718743802
Neuronal acetylcholine receptor subunit alpha-5	DDB1- and CUL4-associated factor 1 {ECO:0000250|UniProtKB:Q9Y4B6}	0	M0039	0.118262714024461
Neuronal acetylcholine receptor subunit alpha-5	DnaJ homolog subfamily C member 25	0	M0039	0.107142447669187
Neuronal acetylcholine receptor subunit alpha-5	BTB/POZ domain-containing protein 19	0	M0039	0.145149267343892
Neuronal acetylcholine receptor subunit alpha-5	"Adrenodoxin-like protein, mitochondrial"	0	M0039	0.12224260269661
Neuronal acetylcholine receptor subunit alpha-5	Adenylate kinase 8	0	M0039	0.111297862905594
Neuronal acetylcholine receptor subunit alpha-5	Protein CASC1	0	M0039	0.195579677122175
Neuronal acetylcholine receptor subunit alpha-5	Antho-RFamide neuropeptides type 1	0	M0039	0.15237271049847
Neuronal acetylcholine receptor subunit alpha-5	La-related protein CG11505	0	M0039	0.110075152401626
Neuronal acetylcholine receptor subunit alpha-5	Cilia- and flagella-associated protein 43 {ECO:0000312|HGNC:HGNC:26684}	0	M0039	0.1993578608543
"Testis, prostate and placenta-expressed protein"	T-cell immunomodulatory protein	0	M0039	0.11299223555459
"Testis, prostate and placenta-expressed protein"	No_Description	0	M0039	0.0445082400120534
"Testis, prostate and placenta-expressed protein"	Cohesin subunit SA-1	0	M0039	0.150505307272475
"Testis, prostate and placenta-expressed protein"	Octopamine receptor beta-1R	0	M0039	0.0333935450501203
"Testis, prostate and placenta-expressed protein"	Serine/threonine kinase-like domain-containing protein STKLD1	0	M0039	0.119651708741638
"Testis, prostate and placenta-expressed protein"	No_Description	0	M0039	0.117389452108975
"Testis, prostate and placenta-expressed protein"	uncharacterized protein LOC106175327 {ECO:0000313|RefSeq:XP_013412722.1}	0	M0039	0.127175458597346
"Testis, prostate and placenta-expressed protein"	Collagen triple helix repeat-containing protein 1	0	M0039	0.0272138578523761
"Testis, prostate and placenta-expressed protein"	Probable helicase senataxin {ECO:0000305}	0	M0039	0.048712845655128
"Testis, prostate and placenta-expressed protein"	TNF receptor-associated factor 4	0	M0039	0.0462630694969872
"Testis, prostate and placenta-expressed protein"	Uncharacterized protein {ECO:0000313|EMBL:ESW24283.1}	0	M0039	0.03811448949306
"Testis, prostate and placenta-expressed protein"	"Acyl-CoA synthetase family member 2, mitochondrial"	0	M0039	0.0960681479284152
"Testis, prostate and placenta-expressed protein"	Protein MMS22-like	0	M0039	0.103810984510973
"Testis, prostate and placenta-expressed protein"	Chymotrypsinogen B	0	M0039	0.0286977046035954
"Testis, prostate and placenta-expressed protein"	X-ray repair cross-complementing protein 5	0	M0039	0.0572129681312123
"Testis, prostate and placenta-expressed protein"	Proteasome subunit alpha type-1	0	M0039	0.0526982524977328
"Testis, prostate and placenta-expressed protein"	Uncharacterized protein {ECO:0000313|EnsemblMetazoa:SPU_024592-tr}	0	M0039	0.0164743150903028
"Testis, prostate and placenta-expressed protein"	Putative leucine-rich repeat-containing protein DDB_G0290503	0	M0039	0.134345199353436
"Testis, prostate and placenta-expressed protein"	Protein canopy homolog 4	0	M0039	0.182627810513846
"Testis, prostate and placenta-expressed protein"	GPI transamidase component PIG-T	0	M0039	0.12232503436498
"Testis, prostate and placenta-expressed protein"	Translin	0	M0039	0.115019847030976
"Testis, prostate and placenta-expressed protein"	Protein CfxQ	0	M0039	0.0185557694212977
"Testis, prostate and placenta-expressed protein"	Uncharacterized protein {ECO:0000313|EMBL:EEN51518.1}	0	M0039	0.124472911157497
"Testis, prostate and placenta-expressed protein"	Uncharacterized protein {ECO:0000313|EnsemblMetazoa:SPU_016145-tr}	0	M0039	0.0861781441994345
"Testis, prostate and placenta-expressed protein"	Conserved oligomeric Golgi complex subunit 6	0	M0039	0.0336057544111786
"Testis, prostate and placenta-expressed protein"	Tyrocidine synthase 2	0	M0039	0.059389681014784
"Testis, prostate and placenta-expressed protein"	Shematrin-like protein 1	0	M0039	0.0113215824015262
"Testis, prostate and placenta-expressed protein"	No_Description	0	M0039	0.0557966088513245
"Testis, prostate and placenta-expressed protein"	Putative IQ motif and ankyrin repeat domain-containing protein LOC642574	0	M0039	0.16735671969774
"Testis, prostate and placenta-expressed protein"	Small subunit processome component 20 homolog	0	M0039	0.0259018923919237
"Testis, prostate and placenta-expressed protein"	Coiled-coil domain-containing protein 171	0	M0039	0.0931372445415959
"Testis, prostate and placenta-expressed protein"	Polyamine oxidase	0	M0039	0.128780869834985
"Testis, prostate and placenta-expressed protein"	Cilia- and flagella-associated protein 46 {ECO:0000305}	0	M0039	0.0544394274496596
"Testis, prostate and placenta-expressed protein"	Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	0	M0039	0.143705244477862
"Testis, prostate and placenta-expressed protein"	"Arginine--tRNA ligase, cytoplasmic"	0	M0039	0.130826689105598
"Testis, prostate and placenta-expressed protein"	Tektin-1	0	M0039	0.210133888565011
"Testis, prostate and placenta-expressed protein"	Gamma-glutamyl hydrolase A	0	M0039	0.0476484397992941
"Testis, prostate and placenta-expressed protein"	No_Description	0	M0039	0.0684153656639346
"Testis, prostate and placenta-expressed protein"	Uncharacterized protein {ECO:0000313|EMBL:KRG68574.1}	0	M0039	0.0736399048767275
"Testis, prostate and placenta-expressed protein"	Fatty acyl-CoA reductase 1 {ECO:0000250|UniProtKB:Q8WVX9}	0	M0039	0.0840980310669744
"Testis, prostate and placenta-expressed protein"	Eukaryotic translation initiation factor 3 subunit D {ECO:0000255|HAMAP-Rule:MF_03003}	0	M0039	0.116211223217269
"Testis, prostate and placenta-expressed protein"	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform	0	M0039	0.0486382159193692
"Testis, prostate and placenta-expressed protein"	No_Description	0	M0039	0.148760534899996
"Testis, prostate and placenta-expressed protein"	Diphthine--ammonia ligase	0	M0039	0.139200004107441
"Testis, prostate and placenta-expressed protein"	No_Description	0	M0039	0.16733732341867
"Testis, prostate and placenta-expressed protein"	Proteasome subunit alpha type-6	0	M0039	0.132901831914174
"Testis, prostate and placenta-expressed protein"	Phosphoribosyl pyrophosphate synthase-associated protein 2	0	M0039	0.0172713742357648
"Testis, prostate and placenta-expressed protein"	Urocanate hydratase	0	M0039	0.114939430941384
"Testis, prostate and placenta-expressed protein"	Pre-mRNA-splicing regulator WTAP	0	M0039	0.105415964576512
"Testis, prostate and placenta-expressed protein"	Calmodulin	0	M0039	0.161222920133074
"Testis, prostate and placenta-expressed protein"	No_Description	0	M0039	0.0719981603620517
"Testis, prostate and placenta-expressed protein"	Unhealthy ribosome biogenesis protein 2 homolog	0	M0039	0.0448086221572749
"Testis, prostate and placenta-expressed protein"	Leucine-rich repeat-containing protein 74A {ECO:0000312|HGNC:HGNC:23346}	0	M0039	0.105717692153076
"Testis, prostate and placenta-expressed protein"	Coiled-coil domain-containing protein 87	0	M0039	0.118398593934532
"Testis, prostate and placenta-expressed protein"	Chondroitin sulfate synthase 1	0	M0039	0.0985236985613162
"Testis, prostate and placenta-expressed protein"	Coiled-coil domain-containing protein 60	0	M0039	0.178902854930248
"Testis, prostate and placenta-expressed protein"	Tetratricopeptide repeat protein 41 {ECO:0000250|UniProtKB:Q692V3}	0	M0039	0.0870198750008076
"Testis, prostate and placenta-expressed protein"	No_Description	0	M0039	0.100667566871741
"Testis, prostate and placenta-expressed protein"	No_Description	0	M0039	0.0970808616660145
"Testis, prostate and placenta-expressed protein"	Probable palmitoyltransferase ZDHHC12	0	M0039	0.111252200649591
"Testis, prostate and placenta-expressed protein"	Centromere protein I	0	M0039	0.120754800944032
"Testis, prostate and placenta-expressed protein"	WD repeat-containing protein 34	0	M0039	0.126392175492258
"Testis, prostate and placenta-expressed protein"	Dihydropteridine reductase	0	M0039	0.127503442423966
"Testis, prostate and placenta-expressed protein"	uncharacterized protein LOC106159339 isoform X1 {ECO:0000313|RefSeq:XP_013391056.1}	0	M0039	0.141931797942435
"Testis, prostate and placenta-expressed protein"	Uncharacterized protein C7orf31	0	M0039	0.105218255705636
"Testis, prostate and placenta-expressed protein"	"Beta-1,3-galactosyltransferase 6"	0	M0039	0.104872278854756
"Testis, prostate and placenta-expressed protein"	No_Description	0	M0039	0.14464906970371
"Testis, prostate and placenta-expressed protein"	Odorant/gustatory chemosensory receptor-like 122 {ECO:0000313|EMBL:ALR88638.1}	0	M0039	0.0903338203912403
"Testis, prostate and placenta-expressed protein"	No_Description	0	M0039	0.159930965109011
"Testis, prostate and placenta-expressed protein"	Uncharacterized protein {ECO:0000313|EMBL:EQK97469.1}	0	M0039	0.114639024511864
"Testis, prostate and placenta-expressed protein"	Dynein regulatory complex subunit 3	0	M0039	0.144644994199893
"Testis, prostate and placenta-expressed protein"	Ninjurin-2	0	M0039	0.108824680639652
"Testis, prostate and placenta-expressed protein"	Protein CBG01536 {ECO:0000313|EMBL:CAP22721.1}	0	M0039	0.145322104890448
"Testis, prostate and placenta-expressed protein"	Uncharacterized protein C17orf98	0	M0039	0.126897314548792
"Testis, prostate and placenta-expressed protein"	No_Description	0	M0039	0.0632147407503141
"Testis, prostate and placenta-expressed protein"	Cilia- and flagella-associated protein 61 {ECO:0000312|HGNC:HGNC:15872}	0	M0039	0.150115307499494
"Testis, prostate and placenta-expressed protein"	Centrosomal protein of 131 kDa	0	M0039	0.144013001881605
"Testis, prostate and placenta-expressed protein"	uncharacterized protein LOC106171653 {ECO:0000313|RefSeq:XP_013407545.1}	0	M0039	0.182186851402118
"Testis, prostate and placenta-expressed protein"	DNA damage-regulated autophagy modulator protein 2	0	M0039	0.0300493837735532
"Testis, prostate and placenta-expressed protein"	No_Description	0	M0039	0.0656966946474299
"Testis, prostate and placenta-expressed protein"	Guanylate-binding protein 2	0	M0039	0.0884155853918362
"Testis, prostate and placenta-expressed protein"	Anaphase-promoting complex subunit 5	0	M0039	0.169964579806579
"Testis, prostate and placenta-expressed protein"	Uncharacterized protein KIAA0895-like	0	M0039	0.0812276695657554
"Testis, prostate and placenta-expressed protein"	No_Description	0	M0039	0.113830247382362
"Testis, prostate and placenta-expressed protein"	tRNA selenocysteine 1-associated protein 1	0	M0039	0.115546601847616
"Testis, prostate and placenta-expressed protein"	Unconventional myosin-XIX {ECO:0000250|UniProtKB:Q96H55}	0	M0039	0.197618713797392
"Testis, prostate and placenta-expressed protein"	Arachidonate 5-lipoxygenase	0	M0039	0.0496195552002746
"Testis, prostate and placenta-expressed protein"	E3 ubiquitin-protein ligase BRE1A	0	M0039	0.055433628138032
"Testis, prostate and placenta-expressed protein"	Sorting and assembly machinery component 50 homolog	0	M0039	0.135092347385924
"Testis, prostate and placenta-expressed protein"	WD repeat-containing protein 49	0	M0039	0.128479357230188
"Testis, prostate and placenta-expressed protein"	Neudesin	0	M0039	0.0591718848914297
"Testis, prostate and placenta-expressed protein"	Bone morphogenetic protein 1	0	M0039	0.211102146531196
"Testis, prostate and placenta-expressed protein"	"Polyribonucleotide nucleotidyltransferase 1, mitochondrial"	0	M0039	0.133819476643028
"Testis, prostate and placenta-expressed protein"	AP-4 complex subunit beta-1	0	M0039	0.0393339705206559
"Testis, prostate and placenta-expressed protein"	Adenylate cyclase CyaB	0	M0039	0.101897105650699
"Testis, prostate and placenta-expressed protein"	"Actin, cytoplasmic 1"	0	M0039	0.0772733576395248
"Testis, prostate and placenta-expressed protein"	S-antigen protein	0	M0039	0.127987193399323
"Testis, prostate and placenta-expressed protein"	Uncharacterized protein {ECO:0000313|EMBL:OAO98017.1}	0	M0039	0.0559443856186576
"Testis, prostate and placenta-expressed protein"	CGG triplet repeat-binding protein 1	0	M0039	0.014701367464927
"Testis, prostate and placenta-expressed protein"	Fez family zinc finger protein 2	0	M0039	0.0271068894885968
"Testis, prostate and placenta-expressed protein"	Zinc finger protein 724 {ECO:0000305}	0	M0039	0.065162437133451
"Testis, prostate and placenta-expressed protein"	"Probable citrate synthase 2, mitochondrial"	0	M0039	0.146809050412307
"Testis, prostate and placenta-expressed protein"	Mitogen-activated protein kinase-binding protein 1	0	M0039	0.132894131455619
"Testis, prostate and placenta-expressed protein"	Putative sodium-coupled neutral amino acid transporter 10	0	M0039	0.0695097261409475
"Testis, prostate and placenta-expressed protein"	Potassium voltage-gated channel subfamily B member 1 {ECO:0000250|UniProtKB:Q14721}	0	M0039	0.0230176432046056
"Testis, prostate and placenta-expressed protein"	Uncharacterized protein C6orf106 homolog	0	M0039	0.0709253095957543
"Testis, prostate and placenta-expressed protein"	Serine/threonine/tyrosine-interacting-like protein 1	0	M0039	0.16140055750991
"Testis, prostate and placenta-expressed protein"	RNA pseudouridylate synthase domain-containing protein 2	0	M0039	0.120600492692869
"Testis, prostate and placenta-expressed protein"	Kinesin-like protein KIF2A	0	M0039	0.170535740132728
"Testis, prostate and placenta-expressed protein"	DnaJ homolog subfamily C member 1	0	M0039	0.0274809284653145
"Testis, prostate and placenta-expressed protein"	Stress-activated protein kinase JNK	0	M0039	0.0778857079714232
"Testis, prostate and placenta-expressed protein"	S-phase kinase-associated protein 2	0	M0039	0.124691042341531
"Testis, prostate and placenta-expressed protein"	DDB1- and CUL4-associated factor 1 {ECO:0000250|UniProtKB:Q9Y4B6}	0	M0039	0.063464441221207
"Testis, prostate and placenta-expressed protein"	DnaJ homolog subfamily C member 25	0	M0039	0.0715766328822818
"Testis, prostate and placenta-expressed protein"	BTB/POZ domain-containing protein 19	0	M0039	0.104528746266645
"Testis, prostate and placenta-expressed protein"	"Adrenodoxin-like protein, mitochondrial"	0	M0039	0.0925351627028139
"Testis, prostate and placenta-expressed protein"	Adenylate kinase 8	0	M0039	0.120296499436417
"Testis, prostate and placenta-expressed protein"	Protein CASC1	0	M0039	0.0956781823792381
"Testis, prostate and placenta-expressed protein"	Antho-RFamide neuropeptides type 1	0	M0039	0.0552231550918661
"Testis, prostate and placenta-expressed protein"	La-related protein CG11505	0	M0039	0.0589491901644955
"Testis, prostate and placenta-expressed protein"	Cilia- and flagella-associated protein 43 {ECO:0000312|HGNC:HGNC:26684}	0	M0039	0.140695693471629
T-cell immunomodulatory protein	No_Description	0	M0039	0.0757153277966962
T-cell immunomodulatory protein	Cohesin subunit SA-1	0	M0039	0.200065933587529
T-cell immunomodulatory protein	Octopamine receptor beta-1R	0	M0039	0.0660973789405144
T-cell immunomodulatory protein	Serine/threonine kinase-like domain-containing protein STKLD1	0	M0039	0.0938331623405364
T-cell immunomodulatory protein	No_Description	0	M0039	0.125228864076742
T-cell immunomodulatory protein	uncharacterized protein LOC106175327 {ECO:0000313|RefSeq:XP_013412722.1}	0	M0039	0.110218155574254
T-cell immunomodulatory protein	Collagen triple helix repeat-containing protein 1	0	M0039	0.0891101068076758
T-cell immunomodulatory protein	Probable helicase senataxin {ECO:0000305}	0	M0039	0.0331568529129296
T-cell immunomodulatory protein	TNF receptor-associated factor 4	0	M0039	0.110335624347393
T-cell immunomodulatory protein	Uncharacterized protein {ECO:0000313|EMBL:ESW24283.1}	0	M0039	0.100613572561918
T-cell immunomodulatory protein	"Acyl-CoA synthetase family member 2, mitochondrial"	0	M0039	0.199329809749258
T-cell immunomodulatory protein	Protein MMS22-like	0	M0039	0.125565864540218
T-cell immunomodulatory protein	Chymotrypsinogen B	0	M0039	0.0468122353753507
T-cell immunomodulatory protein	X-ray repair cross-complementing protein 5	0	M0039	0.1052751944082
T-cell immunomodulatory protein	Proteasome subunit alpha type-1	0	M0039	0.0765340725808511
T-cell immunomodulatory protein	Uncharacterized protein {ECO:0000313|EnsemblMetazoa:SPU_024592-tr}	0	M0039	0.0434041945820818
T-cell immunomodulatory protein	Putative leucine-rich repeat-containing protein DDB_G0290503	0	M0039	0.115101205218279
T-cell immunomodulatory protein	Protein canopy homolog 4	0	M0039	0.214959901840869
T-cell immunomodulatory protein	GPI transamidase component PIG-T	0	M0039	0.0778712000318994
T-cell immunomodulatory protein	Translin	0	M0039	0.159271141746201
T-cell immunomodulatory protein	Protein CfxQ	0	M0039	0.0553880847957413
T-cell immunomodulatory protein	Uncharacterized protein {ECO:0000313|EMBL:EEN51518.1}	0	M0039	0.226800901591405
T-cell immunomodulatory protein	Uncharacterized protein {ECO:0000313|EnsemblMetazoa:SPU_016145-tr}	0	M0039	0.067662929504529
T-cell immunomodulatory protein	Conserved oligomeric Golgi complex subunit 6	0	M0039	0.0596965501695297
